source_path,target_path,status_code,is_redirect,is_available
/charts/bantayanon.xls,/charts/bantayanon.xls,200,false,true
/charts/bantoanon.xls,/charts/bantoanon.xls,200,false,true
/charts/barai.xls,/charts/barai.xls,200,false,true
/charts/barbareno.xls,/charts/barbareno.xls,200,false,true
/charts/balantakentohe.xls,/charts/balantakentohe.xls,200,false,true
/charts/bari.xls,/charts/bari.xls,200,false,true
/charts/bantawa.xls,/charts/bantawa.xls,200,false,true
/charts/bariai.xlsx,/charts/bariai.xlsx,200,false,true
/charts/bardi.xls,/charts/bardi.xls,200,false,true
/charts/barin.xls,/charts/barin.xls,200,false,true
/charts/bariba.xls,/charts/bariba.xls,200,false,true
/charts/basque.xls,/charts/basque.xls,200,false,true
/charts/bamunka.xls,/charts/bamunka.xls,200,false,true
/charts/bassa.xls,/charts/bassa.xls,200,false,true
/charts/batakdairi.xls,/charts/batakdairi.xls,200,false,true
/charts/batakangkola.xls,/charts/batakangkola.xls,200,false,true
/charts/batak.xls,/charts/batak.xls,200,false,true
/charts/banjarese.xls,/charts/banjarese.xls,200,false,true
/charts/batakkaro.xls,/charts/batakkaro.xls,200,false,true
/charts/bataktoba.xls,/charts/bataktoba.xls,200,false,true
/charts/bataksimalungun.xls,/charts/bataksimalungun.xls,200,false,true
/charts/batsbi.xls,/charts/batsbi.xls,200,false,true
/charts/baoule.xls,/charts/baoule.xls,200,false,true
/charts/bawm.xlsx,/charts/bawm.xlsx,200,false,true
/charts/baure.xls,/charts/baure.xls,200,false,true
/charts/beary.xls,/charts/beary.xls,200,false,true
/charts/batuley.xls,/charts/batuley.xls,200,false,true
/charts/beaver.xls,/charts/beaver.xls,200,false,true
/charts/baybayanon.xls,/charts/baybayanon.xls,200,false,true
/charts/bashkir.xls,/charts/bashkir.xls,200,false,true
/charts/beja.xls,/charts/beja.xls,200,false,true
/charts/beembe.xlsx,/charts/beembe.xlsx,200,false,true
/charts/belandabor.xlsx,/charts/belandabor.xlsx,200,false,true
/charts/belait.xlsx,/charts/belait.xlsx,200,false,true
/charts/beami.xlsx,/charts/beami.xlsx,200,false,true
