absolute_url_path,base_path,fragment,sources.label,sources.source
/writing/southernpaiute.htm,/writing/southernpaiute.htm,,Southern Paiute,language.csv
/writing/southernpaiute.htm,/writing/southernpaiute.htm,,Southern Paiute_using_Latin / Roman,langalphMap.json
/writing/southernpomo.htm,/writing/southernpomo.htm,,Pomo (Southern),language.csv
/writing/southernpomo.htm,/writing/southernpomo.htm,,Pomo (Southern)_using_Latin / Roman,langalphMap.json
/writing/southernqiang.htm,/writing/southernqiang.htm,,Southern Qiang,language.csv
/writing/southernqiang.htm,/writing/southernqiang.htm,,Southern Qiang_using_Latin / Roman,langalphMap.json
/writing/southernsami.htm,/writing/southernsami.htm,,Sámi (Southern),language.csv
/writing/southernsami.htm,/writing/southernsami.htm,,Southern Sámi_using_Latin / Roman,langalphMap.json
/writing/southerntiwa.htm,/writing/southerntiwa.htm,,Southern Tiwa,language.csv
/writing/southerntiwa.htm,/writing/southerntiwa.htm,,Southern Tiwa_using_Latin / Roman,langalphMap.json
/writing/southernyukaghir.htm,/writing/southernyukaghir.htm,,Yukaghir (Southern / Kolyma),language.csv
/writing/southernyukaghir.htm,/writing/southernyukaghir.htm,,Yukaghir (Southern / Kolyma)_using_Cyrillic,langalphMap.json
/writing/southmarquesan.htm,/writing/southmarquesan.htm,,Marquesan (South),language.csv
/writing/southmarquesan.htm,/writing/southmarquesan.htm,,Marquesan (South)_using_Latin / Roman,langalphMap.json
/writing/southpicene.htm,/writing/southpicene.htm,,South Picene,language.csv
/writing/southpicene.htm,/writing/southpicene.htm,,South Picene,writing.csv
/writing/southslavey.htm,/writing/southslavey.htm,,Slavey (South),language.csv
/writing/southslavey.htm,/writing/southslavey.htm,,South Slavey_using_Latin / Roman,langalphMap.json
/writing/soyombo.htm,/writing/soyombo.htm,,Soyombo,writing.csv
/writing/soyombo.htm,/writing/soyombo.htm,,Soyombo_for_3_languages,langalphMap.json
/writing/soyot.htm,/writing/soyot.htm,,Soyot,language.csv
/writing/soyot.htm,/writing/soyot.htm,,Soyot_using_Cyrillic,langalphMap.json
/writing/spanish.htm,/writing/spanish.htm,,Spanish,language.csv
/writing/spanish.htm,/writing/spanish.htm,,Spanish_using_Latin / Roman,langalphMap.json
/writing/squamish.htm,/writing/squamish.htm,,Squamish,language.csv
/writing/squamish.htm,/writing/squamish.htm,,Squamish_using_Latin / Roman,langalphMap.json
/writing/sranan.htm,/writing/sranan.htm,,Sranan,language.csv
/writing/sranan.htm,/writing/sranan.htm,,Sranan_using_Latin / Roman,langalphMap.json
/writing/stellingwarfs.htm,/writing/stellingwarfs.htm,,Stellingwarfs,language.csv
/writing/stellingwarfs.htm,/writing/stellingwarfs.htm,,Stellingwarfs_using_Latin / Roman,langalphMap.json
/writing/stoney.htm,/writing/stoney.htm,,Stoney,language.csv
/writing/stoney.htm,/writing/stoney.htm,,Stoney_using_Latin / Roman,langalphMap.json
/writing/suba.htm,/writing/suba.htm,,Suba,language.csv
/writing/suba.htm,/writing/suba.htm,,Suba_using_Latin / Roman,langalphMap.json
/writing/sugali.htm,/writing/sugali.htm,,Sugali,language.csv
/writing/sugali.htm,/writing/sugali.htm,,Sugali,writing.csv
/writing/sui.htm,/writing/sui.htm,,Sui,language.csv
/writing/sui.htm,/writing/sui.htm,,Sui,writing.csv
/writing/sukhothai.htm,/writing/sukhothai.htm,,Sukhothai,writing.csv
/writing/sukuma.htm,/writing/sukuma.htm,,Sukuma,language.csv
/writing/sukuma.htm,/writing/sukuma.htm,,Sukuma_using_Latin / Roman,langalphMap.json
/writing/sumbawa.htm,/writing/sumbawa.htm,,Sumbawa,language.csv
/writing/sumbawa.htm,/writing/sumbawa.htm,,Satera Jontal,writing.csv
/writing/sumbawa.htm,/writing/sumbawa.htm,,Sumbawa_using_Latin / Roman,langalphMap.json
/writing/sumerian.htm,/writing/sumerian.htm,,Sumerian,language.csv
/writing/sumerian.htm,/writing/sumerian.htm,,Sumerian Cuneiform,writing.csv
/writing/sumerian.htm,/writing/sumerian.htm,,Sumerian Cuneiform,langalphSingle.csv
/writing/sumerian.htm,/writing/sumerian.htm,,Sumerian_using_Cuneiform scripts,langalphMap.json
/writing/sumi.htm,/writing/sumi.htm,,Sümi,language.csv
/writing/sundanese.php,/writing/sundanese.php,,Sundanese,language.csv
/writing/sundanese.php,/writing/sundanese.php,,Sundanese,langalphSingle.csv
/writing/sundanesescript.htm,/writing/sundanesescript.htm,,Sundanese,writing.csv
/writing/sunuwar.htm,/writing/sunuwar.htm,,Sunuwar,writing.csv
/writing/sunwar.htm,/writing/sunwar.htm,,Sunwar,language.csv
/writing/sunwar.htm,/writing/sunwar.htm,,Sunwar_using_Devanagari,langalphMap.json
/writing/supyire.htm,/writing/supyire.htm,,Supyire,language.csv
/writing/supyire.htm,/writing/supyire.htm,,Supyire_using_Latin / Roman,langalphMap.json
/writing/surigaonon.htm,/writing/surigaonon.htm,,Surigaonon,language.csv
/writing/surigaonon.htm,/writing/surigaonon.htm,,Surigaonon_using_Latin / Roman,langalphMap.json
/writing/suriyanimalayalam.htm,/writing/suriyanimalayalam.htm,,Suriyani Malayalam,language.csv
/writing/suriyanimalayalam.htm,/writing/suriyanimalayalam.htm,,Suriyani Malayalam_using_Syriac,langalphMap.json
/writing/sursurunga.htm,/writing/sursurunga.htm,,Sursurunga,language.csv
/writing/sursurunga.htm,/writing/sursurunga.htm,,Sursurunga_using_Latin / Roman,langalphMap.json
/writing/susu.htm,/writing/susu.htm,,Susu,language.csv
/writing/susu.htm,/writing/susu.htm,,Susu_using_Latin / Roman,langalphMap.json
/writing/suwawa.htm,/writing/suwawa.htm,,Suwawa,language.csv
/writing/suwawa.htm,/writing/suwawa.htm,,Suwawa_using_Latin / Roman,langalphMap.json
/writing/svan.htm,/writing/svan.htm,,Svan,language.csv
/writing/svan.htm,/writing/svan.htm,,Svan_using_Georgian (Mkhedruli),langalphMap.json
/writing/swabian.htm,/writing/swabian.htm,,Swabian,language.csv
/writing/swabian.htm,/writing/swabian.htm,,Swabian_using_Latin / Roman,langalphMap.json
/writing/swahili.htm,/writing/swahili.htm,,Swahili,language.csv
/writing/swahili.htm,/writing/swahili.htm,,Swahili_using_Latin / Roman,langalphMap.json
/writing/swampycree.htm,/writing/swampycree.htm,,Cree (Swampy),language.csv
/writing/swampycree.htm,/writing/swampycree.htm,,Cree (Swampy)_using_Canadian Aboriginal Syllabics,langalphMap.json
/writing/swampycree.htm,/writing/swampycree.htm,,Cree (Swampy)_using_Latin / Roman,langalphMap.json
/writing/swati.php,/writing/swati.php,,Swati/Swazi,language.csv
/writing/swati.php,/writing/swati.php,,Swati/Swazi_using_Latin / Roman,langalphMap.json
/writing/swedish.htm,/writing/swedish.htm,,Swedish,language.csv
/writing/swedish.htm,/writing/swedish.htm,,Swedish_using_Latin / Roman,langalphMap.json
/writing/swissgerman.htm,/writing/swissgerman.htm,,Swiss German,language.csv
/writing/syloti.htm,/writing/syloti.htm,,Sylheti,language.csv
/writing/syloti.htm,/writing/syloti.htm,,Syloti Nagri,writing.csv
/writing/syloti.htm,/writing/syloti.htm,,Syloti-Nagri,langalphSingle.csv
/writing/syloti.htm,/writing/syloti.htm,,Sylheti_using_Devanagari,langalphMap.json
/writing/syriac.htm,/writing/syriac.htm,,Syriac,language.csv
/writing/syriac.htm,/writing/syriac.htm,,Syriac,writing.csv
/writing/syriac.htm,/writing/syriac.htm,,Syriac_for_7_languages,langalphMap.json
/writing/taa.htm,/writing/taa.htm,,Taa,language.csv
/writing/taa.htm,/writing/taa.htm,,Taa_using_Latin / Roman,langalphMap.json
/writing/tabassaran.htm,/writing/tabassaran.htm,,Tabassaran,language.csv
/writing/tabassaran.htm,/writing/tabassaran.htm,,Tabassaran_using_Cyrillic,langalphMap.json
/writing/tagabawa.htm,/writing/tagabawa.htm,,Tagabawà,language.csv
/writing/tagabawa.htm,/writing/tagabawa.htm,,Tagabawà_using_Latin / Roman,langalphMap.json
/writing/tagalog.htm,/writing/tagalog.htm,,Tagalog,language.csv
/writing/tagalog.htm,/writing/tagalog.htm,,Tagalog_using_Baybayin,langalphMap.json
/writing/tagalog.htm,/writing/tagalog.htm,,Tagalog_using_Latin / Roman,langalphMap.json
/writing/tagbanwa.htm,/writing/tagbanwa.htm,,Tagbanwa (Central),language.csv
/writing/tagbanwa.htm,/writing/tagbanwa.htm,,Tagbanwa,writing.csv
/writing/tagbanwa.htm,/writing/tagbanwa.htm,,Tagbanwa,langalphSingle.csv
/writing/tahitian.htm,/writing/tahitian.htm,,Tahitian,language.csv
/writing/tahitian.htm,/writing/tahitian.htm,,Tahitian_using_Latin / Roman,langalphMap.json
/writing/tahltan.htm,/writing/tahltan.htm,,Tahltan,language.csv
/writing/tahltan.htm,/writing/tahltan.htm,,Tahltan_using_Latin / Roman,langalphMap.json
/writing/taidam.htm,/writing/taidam.htm,,Tai Dam,language.csv
/writing/taidam.htm,/writing/taidam.htm,,Tai Dam_using_Tai Viet,langalphMap.json
/writing/taidon.htm,/writing/taidon.htm,,Tai Dón,language.csv
/writing/taidon.htm,/writing/taidon.htm,,Tai Dón_using_Tai Viet,langalphMap.json
/writing/taidon.htm,/writing/taidon.htm,,Tai Dón_using_Latin / Roman,langalphMap.json
/writing/taihongjin.htm,/writing/taihongjin.htm,,Tai Hongjin,language.csv
/writing/taihongjin.htm,/writing/taihongjin.htm,,Tai Hongjin_using_Latin / Roman,langalphMap.json
/writing/tailaing.htm,/writing/tailaing.htm,,Tai Laing,language.csv
/writing/tailaing.htm,/writing/tailaing.htm,,Tai Laing_using_Burmese / Myanmar,langalphMap.json
/writing/tailue.htm,/writing/tailue.htm,,Tai Lue,language.csv
/writing/tailue.htm,/writing/tailue.htm,,New Tai Lue,langalphSingle.csv
/writing/taino.htm,/writing/taino.htm,,Taíno,language.csv
/writing/taino.htm,/writing/taino.htm,,Taíno_using_Latin / Roman,langalphMap.json
/writing/tainoi.htm,/writing/tainoi.htm,,Tai Noi,writing.csv
/writing/tainua.htm,/writing/tainua.htm,,Tai Nuea,language.csv
/writing/tainua.htm,/writing/tainua.htm,,Dehong Dai,langalphSingle.csv
/writing/taiphake.htm,/writing/taiphake.htm,,Tai Phake,language.csv
/writing/taiphake.htm,/writing/taiphake.htm,,Tai Phake_using_Burmese / Myanmar,langalphMap.json
/writing/tairoa.htm,/writing/tairoa.htm,,Tairoa,language.csv
/writing/tairoa.htm,/writing/tairoa.htm,,Tairoa_using_Latin / Roman,langalphMap.json
/writing/taita.htm,/writing/taita.htm,,Taita,language.csv
/writing/taita.htm,/writing/taita.htm,,Taita_using_Latin / Roman,langalphMap.json
/writing/taiviet.htm,/writing/taiviet.htm,,Tai Viet,writing.csv
/writing/taiviet.htm,/writing/taiviet.htm,,Tai Viet_for_3_languages,langalphMap.json
/writing/taiya.htm,/writing/taiya.htm,,Tai Ya,language.csv
/writing/taiya.htm,/writing/taiya.htm,,Tai Ya_using_Latin / Roman,langalphMap.json
/writing/taiyo.htm,/writing/taiyo.htm,,Tai Yo,language.csv
/writing/taiyo.htm,/writing/taiyo.htm,,Tai Yo_using_Thai,langalphMap.json
/writing/taiyo.htm,/writing/taiyo.htm,,Tai Yo_using_Latin / Roman,langalphMap.json
/writing/tajik.htm,/writing/tajik.htm,,Tajik,language.csv
/writing/tajik.htm,/writing/tajik.htm,,Tajik_using_Cyrillic,langalphMap.json
/writing/tajio.htm,/writing/tajio.htm,,Tajio,language.csv
/writing/tajio.htm,/writing/tajio.htm,,Tajio_using_Latin / Roman,langalphMap.json
/writing/takri.htm,/writing/takri.htm,,Takri,writing.csv
/writing/takri.htm,/writing/takri.htm,,Takri_for_9_languages,langalphMap.json
/writing/takuu.htm,/writing/takuu.htm,,Takuu,language.csv
/writing/takuu.htm,/writing/takuu.htm,,Takuu_using_Latin / Roman,langalphMap.json
/writing/talaud.htm,/writing/talaud.htm,,Talaud,language.csv
/writing/talaud.htm,/writing/talaud.htm,,Talaud_using_Latin / Roman,langalphMap.json
/writing/talinga.htm,/writing/talinga.htm,,Talinga,language.csv
/writing/talinga.htm,/writing/talinga.htm,,Talinga_using_Latin / Roman,langalphMap.json
/writing/talise.htm,/writing/talise.htm,,Talise,language.csv
/writing/talise.htm,/writing/talise.htm,,Talise_using_Latin / Roman,langalphMap.json
/writing/talysh.htm,/writing/talysh.htm,,Talysh,language.csv
/writing/talysh.htm,/writing/talysh.htm,,Talysh_using_Cyrillic,langalphMap.json
/writing/talysh.htm,/writing/talysh.htm,,Talysh_using_Latin / Roman,langalphMap.json
/writing/tamahaq.htm,/writing/tamahaq.htm,,Tamahaq,language.csv
/writing/tamahaq.htm,/writing/tamahaq.htm,,Tamahaq_using_Latin / Roman,langalphMap.json
/writing/tamambo.htm,/writing/tamambo.htm,,Tamambo,language.csv
/writing/tamambo.htm,/writing/tamambo.htm,,Tamambo_using_Latin / Roman,langalphMap.json
/writing/tamang.htm,/writing/tamang.htm,,Tamang,language.csv
/writing/tamang.htm,/writing/tamang.htm,,Tamang_using_Devanagari,langalphMap.json
/writing/tamang.htm,/writing/tamang.htm,,Tamang_using_Tibetan,langalphMap.json
/writing/tamasheq.htm,/writing/tamasheq.htm,,Tamasheq,language.csv
/writing/tamasheq.htm,/writing/tamasheq.htm,,Tamasheq_using_Tifinagh,langalphMap.json
/writing/tamasheq.htm,/writing/tamasheq.htm,,Tamasheq_using_Latin / Roman,langalphMap.json
/writing/tamazight.htm,/writing/tamazight.htm,,Tamazight,language.csv
/writing/tamazight.htm,/writing/tamazight.htm,,Tamazight_using_Tifinagh,langalphMap.json
/writing/tami.htm,/writing/tami.htm,,Tami,language.csv
/writing/tami.htm,/writing/tami.htm,,Tami_using_Latin / Roman,langalphMap.json
/writing/tamil.htm,/writing/tamil.htm,,Tamil,language.csv
/writing/tamil.htm,/writing/tamil.htm,,Tamil,writing.csv
/writing/tamil.htm,/writing/tamil.htm,,Tamil_for_3_languages,langalphMap.json
/writing/tamil.htm,/writing/tamil.htm,,Tamil_using_Tamil,langalphMap.json
/writing/tammari.htm,/writing/tammari.htm,,Tammari,language.csv
/writing/tammari.htm,/writing/tammari.htm,,Tammari,writing.csv
/writing/tammari.htm,/writing/tammari.htm,,Tammari_using_Latin / Roman,langalphMap.json
/writing/tampuan.htm,/writing/tampuan.htm,,Tampuan,language.csv
/writing/tanacross.htm,/writing/tanacross.htm,,Tanacross,language.csv
/writing/tanacross.htm,/writing/tanacross.htm,,Tanacross_using_Latin / Roman,langalphMap.json
/writing/tanchangya.htm,/writing/tanchangya.htm,,Tanchangya,language.csv
/writing/tanga.htm,/writing/tanga.htm,,Tanga,language.csv
/writing/tanga.htm,/writing/tanga.htm,,Tanga_using_Latin / Roman,langalphMap.json
/writing/tangale.htm,/writing/tangale.htm,,Tangale,language.csv
/writing/tangale.htm,/writing/tangale.htm,,Tangale_using_Latin / Roman,langalphMap.json
/writing/tangkhul.htm,/writing/tangkhul.htm,,Tangkhul Naga,language.csv
/writing/tangkhul.htm,/writing/tangkhul.htm,,Tangkhul Naga_using_Latin / Roman,langalphMap.json
/writing/tangsa.htm,/writing/tangsa.htm,,Tangsa,language.csv
/writing/tangsa.htm,/writing/tangsa.htm,,Tangsa,writing.csv
/writing/tangsa.htm,/writing/tangsa.htm,,Tangsa_using_Latin / Roman,langalphMap.json
/writing/tangut.htm,/writing/tangut.htm,,Hsihsia,language.csv
/writing/tangut.htm,/writing/tangut.htm,,Tangut (Xi-Xia),language.csv
/writing/tangut.htm,/writing/tangut.htm,,Tangut (Hsihsia),writing.csv
/writing/tangut.htm,/writing/tangut.htm,,Xixia (Tangut),writing.csv
/writing/tangut.htm,/writing/tangut.htm,,Tangut,langalphSingle.csv
/writing/tani.htm,/writing/tani.htm,,Tani,writing.csv
/writing/taoi.htm,/writing/taoi.htm,,TaʼOi,language.csv
/writing/taos.htm,/writing/taos.htm,,Taos,language.csv
/writing/taos.htm,/writing/taos.htm,,Taos_using_Latin / Roman,langalphMap.json
/writing/tarahumara.htm,/writing/tarahumara.htm,,Tarahumara,language.csv
/writing/tarahumara.htm,/writing/tarahumara.htm,,Tarahumara_using_Latin / Roman,langalphMap.json
/writing/tarama.htm,/writing/tarama.htm,,Tarama,language.csv
/writing/tarama.htm,/writing/tarama.htm,,Tarama_using_Japanese scripts,langalphMap.json
/writing/tariana.htm,/writing/tariana.htm,,Tariana,language.csv
/writing/tariana.htm,/writing/tariana.htm,,Tariana_using_Latin / Roman,langalphMap.json
/writing/tartessian.htm,/writing/tartessian.htm,,Tartessian,language.csv
/writing/tat.htm,/writing/tat.htm,,Tat,language.csv
/writing/tat.htm,/writing/tat.htm,,Tat_using_Cyrillic,langalphMap.json
/writing/tatar.htm,/writing/tatar.htm,,Tatar,language.csv
/writing/tatar.htm,/writing/tatar.htm,,Tatar_using_Arabic,langalphMap.json
/writing/tatar.htm,/writing/tatar.htm,,Tatar_using_Cyrillic,langalphMap.json
/writing/tatar.htm,/writing/tatar.htm,,Tatar_using_Latin / Roman,langalphMap.json
/writing/tausug.htm,/writing/tausug.htm,,Tausūg,language.csv
/writing/tausug.htm,/writing/tausug.htm,,Tausūg_using_Arabic,langalphMap.json
/writing/tausug.htm,/writing/tausug.htm,,Tausūg_using_Latin / Roman,langalphMap.json
/writing/tawallammattamajaq.htm,/writing/tawallammattamajaq.htm,,Tawallammat Tamajaq,language.csv
/writing/tawallammattamajaq.htm,/writing/tawallammattamajaq.htm,,Tawallammat Tamajaq_using_Arabic,langalphMap.json
/writing/tawallammattamajaq.htm,/writing/tawallammattamajaq.htm,,Tawallammat Tamajaq_using_Latin / Roman,langalphMap.json
/writing/tawbuid.htm,/writing/tawbuid.htm,,Tawbuid,language.csv
/writing/tawbuid.htm,/writing/tawbuid.htm,,Tawbuid_using_Latin / Roman,langalphMap.json
/writing/tayarttamajeq.htm,/writing/tayarttamajeq.htm,,Tayart Tamajeq,language.csv
/writing/tayarttamajeq.htm,/writing/tayarttamajeq.htm,,Tayart Tamajeq_using_Arabic,langalphMap.json
/writing/tayarttamajeq.htm,/writing/tayarttamajeq.htm,,Tayart Tamajeq_using_Tifinagh,langalphMap.json
/writing/tayarttamajeq.htm,/writing/tayarttamajeq.htm,,Tayart Tamajeq_using_Latin / Roman,langalphMap.json
/writing/tayarttamajeq.htm,/writing/tayarttamajeq.htm,,Tuareg_using_Latin / Roman,langalphMap.json
/writing/tboli.htm,/writing/tboli.htm,,Tboli,language.csv
/writing/tboli.htm,/writing/tboli.htm,,Tboli_using_Latin / Roman,langalphMap.json
/writing/tchaman.htm,/writing/tchaman.htm,,Tchaman,language.csv
/writing/tchaman.htm,/writing/tchaman.htm,,Tchaman_using_Latin / Roman,langalphMap.json
/writing/teanu.htm,/writing/teanu.htm,,Teanu,language.csv
/writing/teanu.htm,/writing/teanu.htm,,Teanu_using_Latin / Roman,langalphMap.json
/writing/tedim.htm,/writing/tedim.htm,,Tedim,language.csv
/writing/tedim.htm,/writing/tedim.htm,,Tedim_using_Latin / Roman,langalphMap.json
/writing/tehuelche.htm,/writing/tehuelche.htm,,Tehuelche,language.csv
/writing/tehuelche.htm,/writing/tehuelche.htm,,Tehuelche_using_Latin / Roman,langalphMap.json
/writing/teiwa.htm,/writing/teiwa.htm,,Teiwa,language.csv
/writing/teiwa.htm,/writing/teiwa.htm,,Teiwa_using_Latin / Roman,langalphMap.json
/writing/tektitek.htm,/writing/tektitek.htm,,Tektitek,language.csv
/writing/tektitek.htm,/writing/tektitek.htm,,Tektitek_using_Latin / Roman,langalphMap.json
/writing/teleut.htm,/writing/teleut.htm,,Teleut,language.csv
/writing/teleut.htm,/writing/teleut.htm,,Teleut_using_Cyrillic,langalphMap.json
/writing/telugu.htm,/writing/telugu.htm,,Telugu,language.csv
/writing/telugu.htm,/writing/telugu.htm,,Telugu,writing.csv
/writing/telugu.htm,/writing/telugu.htm,,Telugu_for_2_languages,langalphMap.json
/writing/telugu.htm,/writing/telugu.htm,,Telugu_using_Telugu,langalphMap.json
/writing/tem.htm,/writing/tem.htm,,Tem,language.csv
/writing/tem.htm,/writing/tem.htm,,Tem_using_Latin / Roman,langalphMap.json
/writing/tembo.htm,/writing/tembo.htm,,Tembo,language.csv
/writing/tembo.htm,/writing/tembo.htm,,Tembo_using_Latin / Roman,langalphMap.json
/writing/temne.htm,/writing/temne.htm,,Temne,language.csv
/writing/temne.htm,/writing/temne.htm,,Temne_using_Latin / Roman,langalphMap.json
/writing/temoayaotomi.htm,/writing/temoayaotomi.htm,,Temoaya Otomi,language.csv
/writing/temoayaotomi.htm,/writing/temoayaotomi.htm,,Temoaya Otomi_using_Latin / Roman,langalphMap.json
/writing/tepehuan-southeastern.htm,/writing/tepehuan-southeastern.htm,,Tepehuán (Southeastern),language.csv
/writing/tepehuan-southeastern.htm,/writing/tepehuan-southeastern.htm,,Tepehuán (Southeastern)_using_Latin / Roman,langalphMap.json
/writing/tepehuan-southwestern.htm,/writing/tepehuan-southwestern.htm,,Tepehuán (Southwestern),language.csv
/writing/tepehuan-southwestern.htm,/writing/tepehuan-southwestern.htm,,Tepehuán (Southwestern)_using_Latin / Roman,langalphMap.json
/writing/tepehuan.htm,/writing/tepehuan.htm,,Tepehuán (Northern),language.csv
/writing/tepehuan.htm,/writing/tepehuan.htm,,Tepehuán (Northern)_using_Latin / Roman,langalphMap.json
/writing/terena.htm,/writing/terena.htm,,Terêna,language.csv
/writing/terena.htm,/writing/terena.htm,,Terêna_using_Latin / Roman,langalphMap.json
/writing/terengganumalay.htm,/writing/terengganumalay.htm,,Malay (Terengganu),language.csv
/writing/terengganumalay.htm,/writing/terengganumalay.htm,,Malay (Terengganu)_using_Arabic,langalphMap.json
/writing/terengganumalay.htm,/writing/terengganumalay.htm,,Malay (Terengganu)_using_Latin / Roman,langalphMap.json
/writing/teribe.htm,/writing/teribe.htm,,Teribe,language.csv
/writing/teribe.htm,/writing/teribe.htm,,Teribe_using_Latin / Roman,langalphMap.json
/writing/terik.htm,/writing/terik.htm,,Terik,language.csv
/writing/terik.htm,/writing/terik.htm,,Terik_using_Latin / Roman,langalphMap.json
/writing/ternate.htm,/writing/ternate.htm,,Ternate,language.csv
/writing/ternate.htm,/writing/ternate.htm,,Ternate_using_Arabic,langalphMap.json
/writing/ternate.htm,/writing/ternate.htm,,Ternate_using_Latin / Roman,langalphMap.json
/writing/tersami.htm,/writing/tersami.htm,,Sámi (Ter),language.csv
/writing/tersami.htm,/writing/tersami.htm,,Ter Sámi_using_Cyrillic,langalphMap.json
/writing/tersami.htm,/writing/tersami.htm,,Ter Sámi_using_Latin / Roman,langalphMap.json
/writing/tetela.htm,/writing/tetela.htm,,Tetela,language.csv
/writing/tetela.htm,/writing/tetela.htm,,Tetela_using_Latin / Roman,langalphMap.json
/writing/tetum.php,/writing/tetum.php,,Tetum,language.csv
/writing/tetum.php,/writing/tetum.php,,Tetum_using_Latin / Roman,langalphMap.json
/writing/tewa.htm,/writing/tewa.htm,,Tewa,language.csv
/writing/tewa.htm,/writing/tewa.htm,,Tewa_using_Latin / Roman,langalphMap.json
/writing/texistepec.htm,/writing/texistepec.htm,,Texistepec,language.csv
/writing/texistepec.htm,/writing/texistepec.htm,,Texistepec_using_Latin / Roman,langalphMap.json
/writing/thaana.htm,/writing/thaana.htm,,Maldivian (Dhivehi),language.csv
/writing/thaana.htm,/writing/thaana.htm,,Thaana,writing.csv
/writing/thaana.htm,/writing/thaana.htm,,Thaana,langalphSingle.csv
/writing/thaana.htm,/writing/thaana.htm,,Maldivian_using_Devanagari,langalphMap.json
/writing/thadou.htm,/writing/thadou.htm,,Thadou,language.csv
/writing/thadou.htm,/writing/thadou.htm,,Thadou_using_Latin / Roman,langalphMap.json
/writing/thai.htm,/writing/thai.htm,,Thai,language.csv
/writing/thai.htm,/writing/thai.htm,,Thai,writing.csv
/writing/thai.htm,/writing/thai.htm,,Thai_for_13_languages,langalphMap.json
/writing/thai.htm,/writing/thai.htm,,Thai_using_Thai,langalphMap.json
/writing/thaisanskrit.htm,/writing/thaisanskrit.htm,,Thai alphabet for Sanskrit,writing.csv
/writing/thaisong.htm,/writing/thaisong.htm,,Thai Song,language.csv
/writing/thaisong.htm,/writing/thaisong.htm,,Thai Song_using_Tai Viet,langalphMap.json
/writing/thaisong.htm,/writing/thaisong.htm,,Thai Song_using_Thai,langalphMap.json
/writing/thakali.htm,/writing/thakali.htm,,Thakali,language.csv
/writing/thakali.htm,/writing/thakali.htm,,Thakali_using_Devanagari,langalphMap.json
/writing/thangmi.htm,/writing/thangmi.htm,,Thangmi,language.csv
/writing/thangmi.htm,/writing/thangmi.htm,,Thangmi_using_Devanagari,langalphMap.json
/writing/thirke.htm,/writing/thirke.htm,,Thirke,writing.csv
/writing/thompson.htm,/writing/thompson.htm,,Nlakaʼpamux (Thompson),language.csv
/writing/thompson.htm,/writing/thompson.htm,,Nlakaʼpamux (Thompson)_using_Latin / Roman,langalphMap.json
/writing/tibetan.htm,/writing/tibetan.htm,,Tibetan,language.csv
/writing/tibetan.htm,/writing/tibetan.htm,,Tibetan,writing.csv
/writing/tibetan.htm,/writing/tibetan.htm,,Tibetan_using_Phags-pa,langalphMap.json
/writing/tibetan.htm,/writing/tibetan.htm,,Tibetan_using_Soyombo,langalphMap.json
/writing/tibetan.htm,/writing/tibetan.htm,,Tibetan_for_15_languages,langalphMap.json
/writing/tibetan.htm,/writing/tibetan.htm,,Tibetan_using_Tibetan,langalphMap.json
/writing/ticuna.htm,/writing/ticuna.htm,,Ticuna,language.csv
/writing/ticuna.htm,/writing/ticuna.htm,,Ticuna_using_Latin / Roman,langalphMap.json
/writing/tidore.htm,/writing/tidore.htm,,Tidore,language.csv
/writing/tidore.htm,/writing/tidore.htm,,Tidore_using_Latin / Roman,langalphMap.json
/writing/tifinagh.htm,/writing/tifinagh.htm,,Tifinagh,writing.csv
/writing/tifinagh.htm,/writing/tifinagh.htm,,Tifinagh_for_7_languages,langalphMap.json
/writing/tigak.htm,/writing/tigak.htm,,Tigak,language.csv
/writing/tigak.htm,/writing/tigak.htm,,Tigak_using_Latin / Roman,langalphMap.json
/writing/tigalari.htm,/writing/tigalari.htm,,Tigalari,writing.csv
/writing/tigre.htm,/writing/tigre.htm,,Tigre,language.csv
/writing/tigre.htm,/writing/tigre.htm,,Tigre_using_Ge'ez (Ethiopic),langalphMap.json
/writing/tigrinya.htm,/writing/tigrinya.htm,,Tigrinya,language.csv
/writing/tigrinya.htm,/writing/tigrinya.htm,,Tigrinya_using_Ge'ez (Ethiopic),langalphMap.json
/writing/tii.htm,/writing/tii.htm,,Tii,language.csv
/writing/tii.htm,/writing/tii.htm,,Tii_using_Latin / Roman,langalphMap.json
/writing/tiipai.htm,/writing/tiipai.htm,,Tiipai,language.csv
/writing/tiipai.htm,/writing/tiipai.htm,,Tiipai_using_Latin / Roman,langalphMap.json
/writing/tikamuli.htm,/writing/tikamuli.htm,,Tikamuli,writing.csv
/writing/tikopia.htm,/writing/tikopia.htm,,Tikopia,language.csv
/writing/tikopia.htm,/writing/tikopia.htm,,Tikopia_using_Latin / Roman,langalphMap.json
/writing/timbisha.htm,/writing/timbisha.htm,,Timbisha,language.csv
/writing/timbisha.htm,/writing/timbisha.htm,,Timbisha_using_Latin / Roman,langalphMap.json
/writing/tindi.htm,/writing/tindi.htm,,Tindi,language.csv
/writing/tindi.htm,/writing/tindi.htm,,Tindi_using_Cyrillic,langalphMap.json
/writing/tirax.htm,/writing/tirax.htm,,Tirax,language.csv
/writing/tirax.htm,/writing/tirax.htm,,Tirax_using_Latin / Roman,langalphMap.json
/writing/tirhuta.htm,/writing/tirhuta.htm,,Tirhuta,writing.csv
/writing/tiriyo.htm,/writing/tiriyo.htm,,Tiriyó,language.csv
